variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
fixed6,46,sd1042,strong_gust,7974.0,1.0408697128295898,0.6931674480438232,6.090213775634766,0.8362017571926117
fixed6,46,sd1042,rapid_wd_change,2615.0,1.86119544506073,1.3224552869796753,42.5771369934082,0.6022106111049652
training_derived_component,46,sd1042,upper_tail,4488.0,1.0986146926879883,0.7063287496566772,5.229424953460693,0.5247093439102173
training_derived_component,46,sd1042,rapid_component_change,648.0,3.4106922149658203,2.8272135257720947,54.35896682739258,0.32117217779159546
training_derived_component,46,sd1042,strong_gust,7974.0,1.0478546619415283,0.7010104656219482,6.064992427825928,0.8339959681034088
training_derived_component,46,sd1042,rapid_wd_change,2615.0,1.8634370565414429,1.3207316398620605,42.614933013916016,0.6012518107891083
learnable_global_component,46,sd1042,upper_tail,4488.0,1.1010407209396362,0.7079873085021973,5.225821018218994,0.5226079225540161
learnable_global_component,46,sd1042,rapid_component_change,648.0,3.397749423980713,2.8164021968841553,54.00965118408203,0.32631444931030273
learnable_global_component,46,sd1042,strong_gust,7974.0,1.0586844682693481,0.7159484028816223,6.078590393066406,0.8305468708276749
learnable_global_component,46,sd1042,rapid_wd_change,2615.0,1.8611541986465454,1.3234641551971436,42.534576416015625,0.6022282242774963
fixed4_submitted,46,sd1091,upper_tail,144.0,1.9979301691055298,1.682018756866455,8.701854705810547,-19.93861198425293
fixed4_submitted,46,sd1091,rapid_component_change,192.0,2.375009536743164,1.9634876251220703,53.7061767578125,0.1891222596168518
fixed4_submitted,46,sd1091,strong_gust,1242.0,0.8958548903465271,0.6590396165847778,6.750793933868408,0.10641521215438843
fixed4_submitted,46,sd1091,rapid_wd_change,776.0,1.5193097591400146,1.0929315090179443,36.831459045410156,0.7021990120410919
unbounded,46,sd1091,upper_tail,144.0,2.021721601486206,1.7025569677352905,8.804386138916016,-20.440261840820312
unbounded,46,sd1091,rapid_component_change,192.0,2.4129059314727783,1.9716764688491821,52.81162643432617,0.1630387306213379
unbounded,46,sd1091,strong_gust,1242.0,0.9344280362129211,0.6758375763893127,6.7445220947265625,0.02780771255493164
unbounded,46,sd1091,rapid_wd_change,776.0,1.5245792865753174,1.0905672311782837,36.500545501708984,0.7001296579837799
fixed6,46,sd1091,upper_tail,144.0,2.022435188293457,1.7029410600662231,8.996000289916992,-20.45539665222168
fixed6,46,sd1091,rapid_component_change,192.0,2.334850549697876,1.9247080087661743,53.1590576171875,0.21631276607513428
fixed6,46,sd1091,strong_gust,1242.0,0.9535500407218933,0.6934931874275208,6.796727180480957,-0.012389063835144043
fixed6,46,sd1091,rapid_wd_change,776.0,1.5089068412780762,1.0925337076187134,37.23684310913086,0.7062632441520691
training_derived_component,46,sd1091,upper_tail,144.0,1.9081794023513794,1.5700170993804932,8.616117477416992,-18.09966278076172
training_derived_component,46,sd1091,rapid_component_change,192.0,2.4336869716644287,2.0452070236206055,52.293033599853516,0.14855992794036865
training_derived_component,46,sd1091,strong_gust,1242.0,0.9062121510505676,0.6555010676383972,6.74392032623291,0.08563375473022461
training_derived_component,46,sd1091,rapid_wd_change,776.0,1.5161136388778687,1.1038568019866943,36.88682556152344,0.7034506499767303
learnable_global_component,46,sd1091,upper_tail,144.0,1.9074344635009766,1.5490097999572754,8.858325004577637,-18.084753036499023
learnable_global_component,46,sd1091,rapid_component_change,192.0,2.424668788909912,2.031913995742798,52.357635498046875,0.15485846996307373
learnable_global_component,46,sd1091,strong_gust,1242.0,0.886795699596405,0.6395994424819946,6.902170658111572,0.12439626455307007
learnable_global_component,46,sd1091,rapid_wd_change,776.0,1.4915298223495483,1.084449052810669,36.709957122802734,0.7129897773265839
fixed4_submitted,42,target_mean,rapid_component_change,420.0,2.839021325111389,2.3809322118759155,52.36130714416504,0.2807105779647827
fixed4_submitted,42,target_mean,rapid_wd_change,1695.5,1.6549931764602661,1.2050718665122986,38.885812759399414,0.6663238406181335
fixed4_submitted,42,target_mean,strong_gust,4608.0,1.003641426563263,0.7049543559551239,6.449939012527466,0.451552115380764
fixed4_submitted,42,target_mean,upper_tail,2316.0,1.603778064250946,1.2439723312854767,6.9564759731292725,-10.219336301088333
fixed4_submitted,43,target_mean,rapid_component_change,420.0,2.9160473346710205,2.4255298376083374,52.64565467834473,0.2340984046459198
fixed4_submitted,43,target_mean,rapid_wd_change,1695.5,1.6840265989303589,1.2076513767242432,39.07246971130371,0.6546998172998428
fixed4_submitted,43,target_mean,strong_gust,4608.0,0.9832390546798706,0.6871280074119568,6.316461801528931,0.44243066012859344
fixed4_submitted,43,target_mean,upper_tail,2316.0,1.5169550776481628,1.1508786380290985,6.828361988067627,-9.496463984251022
fixed4_submitted,44,target_mean,rapid_component_change,420.0,2.898277521133423,2.4259508848190308,53.17774772644043,0.23769688606262207
fixed4_submitted,44,target_mean,rapid_wd_change,1695.5,1.6517270803451538,1.1941601037979126,39.618154525756836,0.6678531020879745
fixed4_submitted,44,target_mean,strong_gust,4608.0,1.032261461019516,0.7316348850727081,6.629096984863281,0.3600986674427986
fixed4_submitted,44,target_mean,upper_tail,2316.0,1.6426354050636292,1.2784186005592346,7.1582934856414795,-11.201988518238068
fixed4_submitted,45,target_mean,rapid_component_change,420.0,2.865002393722534,2.3853273391723633,52.01820945739746,0.2684612274169922
fixed4_submitted,45,target_mean,rapid_wd_change,1695.5,1.6494991779327393,1.182917296886444,38.99277114868164,0.6684688180685043
fixed4_submitted,45,target_mean,strong_gust,4608.0,1.0007416605949402,0.6969786286354065,6.306893348693848,0.44659285992383957
fixed4_submitted,45,target_mean,upper_tail,2316.0,1.588979959487915,1.1992042660713196,6.9469523429870605,-9.718481451272964
fixed4_submitted,46,target_mean,rapid_component_change,420.0,2.9113177061080933,2.4182173013687134,53.82578659057617,0.24775654077529907
fixed4_submitted,46,target_mean,rapid_wd_change,1695.5,1.7011299133300781,1.21315199136734,39.566734313964844,0.6475280672311783
