variant,target,ws_rmse_mean,ws_mae_mean,wd_mae_mean,r2_mean,ws_rmse_sample_std,ws_mae_sample_std,wd_mae_sample_std,r2_sample_std
full_real_imag,sd1042,1.060382604598999,0.7281834244728088,10.178860473632813,0.8904524624347687,0.0117467589492862,0.014123727379559085,0.09725173036038234,0.002443535827617161
full_real_imag,sd1091,0.7239647150039673,0.49041348695755005,7.055417823791504,0.859554859995842,0.006637416128564764,0.004163606247649977,0.10187776009973186,0.00257574442401411
full_real_imag,target_mean,0.8921736598014831,0.6092984557151795,8.617139148712159,0.8750036612153054,0.004714252087605055,0.006283668573932077,0.06313492971040009,0.001129406473086286
magnitude_only_strict_zero_phase,sd1042,1.0729902744293214,0.7433770537376404,10.323577117919921,0.8878150567412376,0.01893501362291679,0.019868301043897,0.07752486971202176,0.003971871115163877
magnitude_only_strict_zero_phase,sd1091,0.751466703414917,0.5101267099380493,7.385564994812012,0.8486316978931427,0.016756264180365247,0.013398562101360116,0.10952518406572052,0.006802512753782304
magnitude_only_strict_zero_phase,target_mean,0.9122284889221192,0.6267518818378448,8.854571056365966,0.8682233773171901,0.014278528095964704,0.013695532998752206,0.060053494946229496,0.004375802200560858
no_fft,sd1042,1.0582433700561524,0.7188112616539002,10.286408615112304,0.8908951163291932,0.011106293570082415,0.011888144928071893,0.08188623235850619,0.0022997850326707805
no_fft,sd1091,0.7684975028038025,0.5115928530693055,7.34071626663208,0.8417266070842743,0.011681368064973194,0.005286273737649041,0.09929563440723281,0.004763101196917635
no_fft,target_mean,0.9133704364299774,0.6152020573616028,8.813562440872193,0.8663108617067337,0.002602451295931746,0.0037867890332448405,0.01463350252054212,0.0014403310796354152
