variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
magnitude_only_strict_zero_phase,46,sd1042,hf_q1,5910.0,1.2059394121170044,0.8367801904678345,12.710235595703125,0.8699169158935547
magnitude_only_strict_zero_phase,46,sd1042,hf_q2,3348.0,1.2096844911575317,0.8157690763473511,11.9926118850708,0.8281412869691849
magnitude_only_strict_zero_phase,46,sd1042,hf_q3,4602.0,0.9517708420753479,0.6563943028450012,8.144111633300781,0.8992042616009712
magnitude_only_strict_zero_phase,46,sd1042,hf_q4,7998.0,0.902937114238739,0.6388105750083923,8.926651954650879,0.9236219450831413
no_fft,46,sd1042,hf_q1,5910.0,1.213199257850647,0.8315696716308594,12.83988094329834,0.8683459758758545
no_fft,46,sd1042,hf_q2,3348.0,1.2550387382507324,0.8225443363189697,11.779902458190918,0.8150128424167633
no_fft,46,sd1042,hf_q3,4602.0,0.9824107885360718,0.6826143264770508,8.150169372558594,0.8926100432872772
no_fft,46,sd1042,hf_q4,7998.0,0.9291927814483643,0.6603346467018127,8.712882041931152,0.9191155061125755
full_real_imag,46,sd1091,hf_q1,3126.0,0.7900431752204895,0.5396071076393127,10.576257705688477,0.8340627402067184
full_real_imag,46,sd1091,hf_q2,3216.0,0.6976433396339417,0.473858118057251,7.3307881355285645,0.8520794361829758
full_real_imag,46,sd1091,hf_q3,3756.0,0.7663828730583191,0.5012205839157104,6.100974082946777,0.8520759046077728
full_real_imag,46,sd1091,hf_q4,4206.0,0.6515088677406311,0.45891398191452026,5.609750270843506,0.8482289761304855
magnitude_only_strict_zero_phase,46,sd1091,hf_q1,3126.0,0.8098005056381226,0.5370746850967407,10.975592613220215,0.8256594836711884
magnitude_only_strict_zero_phase,46,sd1091,hf_q2,3216.0,0.6807878017425537,0.4625159502029419,7.492505073547363,0.8591408133506775
magnitude_only_strict_zero_phase,46,sd1091,hf_q3,3756.0,0.7944211363792419,0.5168349146842957,6.292102336883545,0.841054230928421
magnitude_only_strict_zero_phase,46,sd1091,hf_q4,4206.0,0.6798698902130127,0.48122453689575195,5.859394550323486,0.8347277939319611
no_fft,46,sd1091,hf_q1,3126.0,0.8454400897026062,0.561263918876648,10.9898681640625,0.8099762350320816
no_fft,46,sd1091,hf_q2,3216.0,0.6813832521438599,0.4649064540863037,7.230075359344482,0.8588943034410477
no_fft,46,sd1091,hf_q3,3756.0,0.7732751965522766,0.5041149854660034,6.432708263397217,0.8494032621383667
no_fft,46,sd1091,hf_q4,4206.0,0.6936727166175842,0.4869638979434967,5.947895526885986,0.8279489129781723
full_real_imag,42,target_mean,hf_q1,4518.0,1.0219944417476654,0.7085264027118683,11.577760219573975,0.848025307059288
full_real_imag,42,target_mean,hf_q2,3282.0,0.9601381123065948,0.6500771790742874,9.503769397735596,0.8388006389141083
full_real_imag,42,target_mean,hf_q3,4179.0,0.8818991780281067,0.59463070333004,7.062897205352783,0.8705317974090576
full_real_imag,42,target_mean,hf_q4,6102.0,0.7667654454708099,0.5515998899936676,7.190178394317627,0.8896797485649586
full_real_imag,43,target_mean,hf_q1,4518.0,1.00180122256279,0.684186190366745,11.43867540359497,0.8509882166981697
full_real_imag,43,target_mean,hf_q2,3282.0,0.9569913744926453,0.6421152353286743,9.57062292098999,0.8394524529576302
full_real_imag,43,target_mean,hf_q3,4179.0,0.8686048984527588,0.5820136666297913,6.972418785095215,0.8719744645059109
full_real_imag,43,target_mean,hf_q4,6102.0,0.7696365118026733,0.5465210527181625,7.003554344177246,0.8877697177231312
full_real_imag,44,target_mean,hf_q1,4518.0,1.0068930983543396,0.6913001537322998,11.499082088470459,0.8503912016749382
full_real_imag,44,target_mean,hf_q2,3282.0,0.9529764950275421,0.6421310156583786,9.580195426940918,0.8404719308018684
full_real_imag,44,target_mean,hf_q3,4179.0,0.8825767338275909,0.5898845493793488,7.110606908798218,0.8687181323766708
full_real_imag,44,target_mean,hf_q4,6102.0,0.7742717564105988,0.5592323839664459,7.20930290222168,0.884563572704792
full_real_imag,45,target_mean,hf_q1,4518.0,1.0086480379104614,0.6986975073814392,11.315758228302002,0.8514339104294777
full_real_imag,45,target_mean,hf_q2,3282.0,0.9684501886367798,0.6430358439683914,9.535624265670776,0.836272232234478
full_real_imag,45,target_mean,hf_q3,4179.0,0.8591893911361694,0.5739500224590302,6.931609869003296,0.8755251206457615
full_real_imag,45,target_mean,hf_q4,6102.0,0.7512330412864685,0.5383865088224411,7.144220352172852,0.8905796930193901
full_real_imag,46,target_mean,hf_q1,4518.0,1.0080486834049225,0.6948845088481903,11.613779067993164,0.8498019799590111
full_real_imag,46,target_mean,hf_q2,3282.0,0.9693042933940887,0.6419447958469391,9.64496922492981,0.8356088846921921
full_real_imag,46,target_mean,hf_q3,4179.0,0.8566366136074066,0.5728133022785187,7.097996711730957,0.8761556185781956
full_real_imag,46,target_mean,hf_q4,6102.0,0.7650371491909027,0.5395475029945374,7.158616781234741,0.8879592008888721
magnitude_only_strict_zero_phase,42,target_mean,hf_q1,4518.0,1.0154806673526764,0.7007258832454681,11.6316556930542,0.8458789438009262
magnitude_only_strict_zero_phase,42,target_mean,hf_q2,3282.0,0.9708386957645416,0.6665996462106705,9.744515419006348,0.834657222032547
