variant,target,ws_rmse_mean,ws_mae_mean,wd_mae_mean,r2_mean,ws_rmse_sample_std,ws_mae_sample_std,wd_mae_sample_std,r2_sample_std
A_degree_10d,sd1042,1.0637427965799968,0.7341222961743673,10.211230913798014,0.8897527282436689,0.01528466789396758,0.016100746278666395,0.12176609447622641,0.003178863700204182
A_degree_10d,sd1091,0.7256386280059814,0.4910145699977875,7.029519240061442,0.858901912967364,0.008273322049332302,0.005572162129309649,0.0678304612032572,0.003209622355655083
A_degree_10d,target_mean,0.8946907122929891,0.6125684330860773,8.620375076929728,0.8743273206055164,0.004307619887361229,0.006204470287073829,0.061197531879638056,0.0007113246850652541
B_circular_12d,sd1042,1.0873649794694888,0.7595147553965526,10.321736543348061,0.8847707456464643,0.026904647411259072,0.028448023529002435,0.09290344414624692,0.005699229879911454
B_circular_12d,sd1091,0.7289927189684695,0.4938801405236047,7.187151761663039,0.8576006113147984,0.0059060906168740155,0.004729198454859344,0.1615381206459409,0.002311457627918804
B_circular_12d,target_mean,0.9081788492189792,0.6266974479600785,8.75444415250555,0.8711856784806313,0.015730548431254748,0.016185048840500413,0.07294809302968092,0.0037793759658185174
